Date,Open,High,Low,Close,Adj Close,Volume
2001-01-02,1.812500,2.187500,1.812500,2.125000,2.074247,33000
2001-01-03,2.125000,2.125000,2.062500,2.125000,2.074247,10300
2001-01-04,2.125000,2.250000,2.125000,2.187500,2.135254,46500
2001-01-05,2.250000,2.250000,2.187500,2.187500,2.135254,3300
2001-01-08,2.250000,2.250000,2.062500,2.187500,2.135254,11900
2001-01-09,2.125000,2.250000,2.062500,2.187500,2.135254,30600
2001-01-10,2.312500,2.500000,2.250000,2.250000,2.196262,40600
2001-01-11,2.250000,2.500000,2.250000,2.375000,2.318276,40200
2001-01-12,2.500000,2.500000,2.437500,2.500000,2.440291,45600
2001-01-16,2.500000,2.500000,2.375000,2.500000,2.440291,33700
2001-01-17,2.500000,2.500000,2.375000,2.437500,2.379283,20600
2001-01-18,2.375000,2.500000,2.312500,2.312500,2.257269,77200
2001-01-19,2.312500,2.312500,2.250000,2.250000,2.196262,10000
2001-01-22,2.375000,2.375000,2.312500,2.312500,2.257269,13700
2001-01-23,2.312500,2.312500,2.312500,2.312500,2.257269,3300
2001-01-24,2.312500,2.375000,2.250000,2.312500,2.257269,3400
2001-01-25,2.312500,2.312500,2.312500,2.312500,2.257269,3700
2001-01-26,2.250000,2.250000,2.187500,2.187500,2.135254,11800
2001-01-29,2.180000,2.220000,2.180000,2.180000,2.127933,2100
2001-01-30,2.250000,2.250000,2.130000,2.230000,2.176739,11100
2001-01-31,2.200000,2.500000,2.160000,2.300000,2.245067,14200
2001-02-01,2.300000,2.450000,2.300000,2.400000,2.342679,21400
2001-02-02,2.400000,2.450000,2.400000,2.450000,2.391484,14800
2001-02-05,2.450000,2.470000,2.360000,2.360000,2.303634,29500
2001-02-06,2.450000,2.500000,2.450000,2.460000,2.401246,21200
2001-02-07,2.500000,2.500000,2.460000,2.460000,2.401246,2000
2001-02-08,2.460000,2.500000,2.460000,2.500000,2.440291,8100
2001-02-09,2.490000,2.490000,2.400000,2.400000,2.342679,7800
2001-02-12,2.500000,2.500000,2.450000,2.450000,2.391484,9600
2001-02-13,2.500000,2.500000,2.390000,2.400000,2.342679,7000
2001-02-14,2.370000,2.370000,2.350000,2.350000,2.293873,1700
2001-02-15,2.350000,2.360000,2.300000,2.360000,2.303634,8100
2001-02-16,2.300000,2.500000,2.300000,2.420000,2.362201,12400
2001-02-20,2.500000,2.500000,2.450000,2.450000,2.391484,1400
2001-02-21,2.450000,2.450000,2.440000,2.440000,2.381724,4200
2001-02-22,2.440000,2.500000,2.400000,2.460000,2.401246,25900
2001-02-23,2.450000,2.450000,2.350000,2.400000,2.342679,4000
2001-02-26,2.400000,2.400000,2.310000,2.400000,2.342679,42600
2001-02-27,2.460000,2.460000,2.450000,2.450000,2.391484,7400
2001-02-28,2.450000,2.500000,2.440000,2.500000,2.440291,89500
2001-03-01,2.450000,2.460000,2.300000,2.460000,2.401246,17000
2001-03-02,2.550000,2.590000,2.460000,2.460000,2.401246,28400
2001-03-05,2.490000,2.500000,2.460000,2.480000,2.420768,23600
