Date,Cancelled
1999-01-01,0.02745819911029299
1999-01-02,0.22986173730087164
1999-01-03,0.15144628099173554
1999-01-04,0.06294622388157464
1999-01-05,0.04057875698783295
1999-01-06,0.0680996516137514
1999-01-07,0.049004795375418776
1999-01-08,0.14962282715644473
1999-01-09,0.06381497524752475
1999-01-10,0.018183094636338108
1999-01-11,0.06818480979333948
1999-01-12,0.040348101265822785
1999-01-13,0.06970156136767904
1999-01-14,0.12629848783694939
1999-01-15,0.0989501312335958
1999-01-16,0.02480427873808232
1999-01-17,0.026284348864994027
1999-01-18,0.0450065703022339
1999-01-19,0.03081785855393125
1999-01-20,0.03889693299986837
1999-01-21,0.0374384236453202
1999-01-22,0.07681719866290883
1999-01-23,0.08353998760074395
1999-01-24,0.024811977226400505
1999-01-25,0.024829217025748817
1999-01-26,0.029903833487024106
1999-01-27,0.020393395171370305
1999-01-28,0.02789629143419757
1999-01-29,0.018937160081252867
1999-01-30,0.021240310077519378
1999-01-31,0.02281954360912782
1999-02-01,0.04030094864245993
1999-02-02,0.037134234352447185
1999-02-03,0.021043000914913082
1999-02-04,0.02115987460815047
1999-02-05,0.014835057583447199
1999-02-06,0.02727826882048156
1999-02-07,0.04141104294478527
1999-02-08,0.060262179612600275
1999-02-09,0.06857366771159874
1999-02-10,0.07079414838035528
1999-02-11,0.08725050386840907
1999-02-12,0.07361525489687379
1999-02-13,0.05779467680608365
1999-02-14,0.040373753573669895
1999-02-15,0.023094537127903172
1999-02-16,0.020914523252792933
1999-02-17,0.028315365631900246
1999-02-18,0.026028819940283006
1999-02-19,0.02030094694512907
1999-02-20,0.01611809896814039
1999-02-21,0.008158185840707965
1999-02-22,0.01889365017530191
1999-02-23,0.03021246182834124
1999-02-24,0.020340525084481413
1999-02-25,0.04168289832489287
1999-02-26,0.02139384116693679
1999-02-27,0.013174734623202589
1999-02-28,0.018524918780673257
1999-03-01,0.021764553014553014
1999-03-02,0.02347051557115922
1999-03-03,0.029927291612568165
1999-03-04,0.035134433043252374
1999-03-05,0.03926141885325559
1999-03-06,0.061936936936936936
1999-03-07,0.026092358666390557
1999-03-08,0.08686330561330562
1999-03-09,0.10926334935689229
1999-03-10,0.02452316076294278
1999-03-11,0.0178988326848249
1999-03-12,0.020988534041588392
1999-03-13,0.010951916585402446
1999-03-14,0.03386563876651982
1999-03-15,0.05111427831044312
1999-03-16,0.023862015302814163
1999-03-17,0.018984061163664637
1999-03-18,0.02102743271221532
1999-03-19,0.011631663974151859
1999-03-20,0.006885196826822332
1999-03-21,0.01162950729424718
1999-03-22,0.017549540214998056
1999-03-23,0.015295871410979324
1999-03-24,0.018523316062176165
1999-03-25,0.015727137402109896
1999-03-26,0.009627188731666344
1999-03-27,0.0061290081470961955
1999-03-28,0.0075668982596134
1999-03-29,0.01075965776510241
1999-03-30,0.017515407071034706
1999-03-31,0.016084052143459367
1999-04-01,0.015426497277676952
1999-04-02,0.013255077815879715
1999-04-03,0.03492717150918936
1999-04-04,0.008423837371205792
1999-04-05,0.015475265475265475
1999-04-06,0.018466921531782542
