Date,Cancelled
1991-01-01,0.013563501849568433
1991-01-02,0.01334934312756039
1991-01-03,0.013287856178497834
1991-01-04,0.034232072275550536
1991-01-05,0.06051030887115886
1991-01-06,0.021109177574336082
1991-01-07,0.03600620067643743
1991-01-08,0.02381289865343728
1991-01-09,0.04692521962716949
1991-01-10,0.034133371658522565
1991-01-11,0.08808104030461958
1991-01-12,0.04020059856022001
1991-01-13,0.005399239543726236
1991-01-14,0.007722549845549003
1991-01-15,0.01798230088495575
1991-01-16,0.027789503306599128
1991-01-17,0.01592222065661547
1991-01-18,0.02056772557582588
1991-01-19,0.012098389552119221
1991-01-20,0.009262774276820287
1991-01-21,0.01465407918838946
1991-01-22,0.01030127707613067
1991-01-23,0.0060100403026232055
1991-01-24,0.00836701411047295
1991-01-25,0.009944283799985895
1991-01-26,0.019672659840361203
1991-01-27,0.014611249905367553
1991-01-28,0.0174279690794097
1991-01-29,0.022345179825494787
1991-01-30,0.014237915569160675
1991-01-31,0.0077755001060295465
1991-02-01,0.004524247136999859
1991-02-02,0.01336769205991303
1991-02-03,0.012018140589569161
1991-02-04,0.011051668309165142
1991-02-05,0.027807184698990753
1991-02-06,0.08268242910421504
1991-02-07,0.0385429902583651
1991-02-08,0.02696250526611431
1991-02-09,0.027898027898027897
1991-02-10,0.013256006628003313
1991-02-11,0.006163759893535056
1991-02-12,0.004812455767869781
1991-02-13,0.004649852050162041
1991-02-14,0.03862906104962514
1991-02-15,0.02017825311942959
1991-02-16,0.005043631414618525
1991-02-17,0.0042844257366205655
1991-02-18,0.02223791034239322
1991-02-19,0.027797227279092566
1991-02-20,0.004824162763056701
1991-02-21,0.0037993386336452545
1991-02-22,0.005178084108879715
1991-02-23,0.004316201742466629
1991-02-24,0.0026229016786570745
1991-02-25,0.003211841921519341
1991-02-26,0.0094763442369788
1991-02-27,0.007801518133258364
1991-02-28,0.009122807017543859
1991-03-01,0.008523332623055616
1991-03-02,0.012578112481974043
1991-03-03,0.01279940119760479
1991-03-04,0.022287431006777055
1991-03-05,0.008572623362141065
1991-03-06,0.004813058035714286
1991-03-07,0.004313043478260869
1991-03-08,0.0025785769043138894
1991-03-09,0.004017962656582368
1991-03-10,0.003220008986071589
1991-03-11,0.0034848062447727906
1991-03-12,0.017580872011251757
1991-03-13,0.019634060520760027
1991-03-14,0.00892608089260809
1991-03-15,0.004544808975997728
1991-03-16,0.004930417495029821
1991-03-17,0.004280243298040099
1991-03-18,0.007715508171424563
1991-03-19,0.009231414784250647
1991-03-20,0.004545454545454545
1991-03-21,0.006481481481481481
1991-03-22,0.008134071944463923
1991-03-23,0.006901532782280716
1991-03-24,0.006053359240714446
1991-03-25,0.007589472218353989
1991-03-26,0.012024608501118568
1991-03-27,0.03293161434977578
1991-03-28,0.01285654067725165
1991-03-29,0.011312535132096683
1991-03-30,0.006717243559348823
1991-03-31,0.006530127634312852
1991-04-01,0.004787676935886761
1991-04-02,0.002565880721220527
1991-04-03,0.0033938218589832387
1991-04-04,0.004645358108576579
1991-04-05,0.008693837807761859
1991-04-06,0.01074843910535051
1991-04-07,0.005428720160630624
1991-04-08,0.005421184320266889
1991-04-09,0.013217391304347827
1991-04-10,0.006676403087836428
1991-04-11,0.0065386755703951025
1991-04-12,0.005619536561676148
1991-04-13,0.013624841571609633
1991-04-14,0.011336515513126491
1991-04-15,0.011461517088080022
1991-04-16,0.0037378002353429776
1991-04-17,0.0062884389468592355
1991-04-18,0.003340989768218835
1991-04-19,0.004500138465798948
1991-04-20,0.006529263687853996
1991-04-21,0.0033367937119976273
1991-04-22,0.0035827476918836986
1991-04-23,0.0072902338376891335
1991-04-24,0.00488846047920683
1991-04-25,0.005173127327907297
1991-04-26,0.0014557049771246361
1991-04-27,0.004868472712995681
1991-04-28,0.008302446256486287
1991-04-29,0.011068834313386372
1991-04-30,0.01580104424292388
1991-05-01,0.01476676787192934
1991-05-02,0.0044827344680254955
1991-05-03,0.005894323205389095
1991-05-04,0.012149006356102663
1991-05-05,0.003689759036144578
1991-05-06,0.007875113248309987
1991-05-07,0.003388892731170897
1991-05-08,0.00537371763556424
1991-05-09,0.0016731734523145567
1991-05-10,0.002307853696062662
1991-05-11,0.0023950183618074404
1991-05-12,0.0024834437086092716
1991-05-13,0.005632431680689799
1991-05-14,0.014392510305316845
1991-05-15,0.004063047285464098
1991-05-16,0.006211618550151761
1991-05-17,0.009557273366127899
1991-05-18,0.007976152110860458
1991-05-19,0.001944361352078971
1991-05-20,0.0014562096941959641
1991-05-21,0.0012514774386428423
1991-05-22,0.006083490664988462
1991-05-23,0.0034371492704826038
1991-05-24,0.007480425055928412
1991-05-25,0.003502334889926618
1991-05-26,0.002158213663152652
1991-05-27,0.002198124267291911
1991-05-28,0.002794857462269424
1991-05-29,0.00551830120145292
1991-05-30,0.012204531107526128
1991-05-31,0.022629459947244204
1991-06-01,0.014509803921568627
1991-06-02,0.006746237675142709
1991-06-03,0.005657903815635134
1991-06-04,0.003038254384753487
1991-06-05,0.005859240366719515
1991-06-06,0.002691511387163561
1991-06-07,0.0023858214042263124
1991-06-08,0.003380714560122935
1991-06-09,0.002839254513686663
1991-06-10,0.003000750187546887
1991-06-11,0.004578379117124504
1991-06-12,0.00950817429372734
1991-06-13,0.0035815138783662787
1991-06-14,0.0018589920132194987
1991-06-15,0.0085995085995086
1991-06-16,0.006019232180870586
1991-06-17,0.0030145245272677444
1991-06-18,0.004520857592985821
1991-06-19,0.004397416517795795
1991-06-20,0.0020463847203274215
1991-06-21,0.0016498247061249743
1991-06-22,0.003936703975299112
1991-06-23,0.0013124316441851986
1991-06-24,0.0031412182463807703
1991-06-25,0.004443836740274834
1991-06-26,0.0024054982817869417
1991-06-27,0.0023453128233427607
1991-06-28,0.0027913943355119828
1991-06-29,0.001688281789578697
1991-06-30,0.0025569842197545297
1991-07-01,0.004493770000680874
1991-07-02,0.005396543479745885
1991-07-03,0.001850328947368421
1991-07-04,0.0019212295869356388
1991-07-05,0.0032220039292730845
1991-07-06,0.002407954015845891
1991-07-07,0.006564551422319475
1991-07-08,0.005191256830601093
1991-07-09,0.0055608300556083
1991-07-10,0.0035364526659412403
1991-07-11,0.0018293922352462903
1991-07-12,0.0023679047425749274
1991-07-13,0.0029834761321909423
1991-07-14,0.0012987012987012987
1991-07-15,0.0031005661903478025
1991-07-16,0.0037326094333220224
1991-07-17,0.003066648493934851
1991-07-18,0.0028420625253755584
1991-07-19,0.0023097826086956523
1991-07-20,0.0036739380022962113
1991-07-21,0.003716117749927135
1991-07-22,0.0067842605156037995
1991-07-23,0.02398912674142032
1991-07-24,0.007208073041806823
1991-07-25,0.006022035174159995
1991-07-26,0.016076516076516077
1991-07-27,0.0094692630775105
1991-07-28,0.0017462165308498253
1991-07-29,0.002525597269624573
1991-07-30,0.0035318888813421177
1991-07-31,0.0020380434782608695
1991-08-01,0.0033607681755829905
1991-08-02,0.0028670899037476962
1991-08-03,0.0021442793689692144
1991-08-04,0.001530389156099694
1991-08-05,0.002843216896831844
1991-08-06,0.003372681281618887
1991-08-07,0.0025170068027210884
1991-08-08,0.010827850877192983
1991-08-09,0.004841129142233738
1991-08-10,0.0009182033820491239
1991-08-11,0.0007987220447284345
1991-08-12,0.0017623534196434623
1991-08-13,0.0022496421023928013
1991-08-14,0.0012303485987696513
1991-08-15,0.0023858214042263124
1991-08-16,0.0020602980564521666
1991-08-17,0.0028507589182525618
1991-08-18,0.0018241517694272164
1991-08-19,0.04378811759062564
1991-08-20,0.02497448111602586
1991-08-21,0.007359956385443642
1991-08-22,0.0023096257047754906
1991-08-23,0.0025822234302799673
1991-08-24,0.0027522935779816515
1991-08-25,0.002697972874434884
1991-08-26,0.002796153583850508
1991-08-27,0.002870028700287003
1991-08-28,0.002052545155993432
1991-08-29,0.0015056118258965235
1991-08-30,0.003033645890788748
1991-08-31,0.0038368504462423887
1991-09-01,0.0035103115401491883
1991-09-02,0.002289803220035778
1991-09-03,0.006105927552140505
1991-09-04,0.003723367579121561
1991-09-05,0.004698403924549161
1991-09-06,0.0024810475534114405
1991-09-07,0.002793742017879949
1991-09-08,0.0017175715032484505
1991-09-09,0.0028311006767021128
1991-09-10,0.000966183574879227
1991-09-11,0.001591475228342098
1991-09-12,0.0033217993079584776
1991-09-13,0.002075119319360863
1991-09-14,0.003053680488588878
1991-09-15,0.0032961270507154096
1991-09-16,0.002767017155506364
1991-09-17,0.037641502882144594
1991-09-18,0.02282374225871547
1991-09-19,0.011330255979857323
1991-09-20,0.0030666294954000556
1991-09-21,0.0039993601023836185
1991-09-22,0.002008330853912526
1991-09-23,0.002420135527589545
1991-09-24,0.002834231992257708
1991-09-25,0.007229753215154675
1991-09-26,0.00415570023548968
1991-09-27,0.0024310620268111413
1991-09-28,0.002482581885160567
1991-09-29,0.0017194976076555025
1991-09-30,0.001937314052445859
1991-10-01,0.00341796875
1991-10-02,0.004458066313736417
1991-10-03,0.005065926439972242
1991-10-04,0.02163444762370019
1991-10-05,0.014340960360941025
1991-10-06,0.0016488046166529267
1991-10-07,0.0009723572718433116
1991-10-08,0.0033326390335346803
1991-10-09,0.004731093021637793
1991-10-10,0.0016007795100222717
1991-10-11,0.0009764262798158739
1991-10-12,0.0026389444222311076
1991-10-13,0.0024597495527728087
1991-10-14,0.0047787242883856225
1991-10-15,0.00542043085476025
1991-10-16,0.0047642063108472
1991-10-17,0.004513262046937925
1991-10-18,0.0029346003353828954
1991-10-19,0.004405286343612335
1991-10-20,0.004495055439017081
1991-10-21,0.0017239001517032134
1991-10-22,0.004629629629629629
1991-10-23,0.004330516169588601
1991-10-24,0.011661397962767826
1991-10-25,0.015262387622830859
1991-10-26,0.020317306135664563
1991-10-27,0.01867314407165629
1991-10-28,0.027302562670204596
1991-10-29,0.011972674131981125
1991-10-30,0.018198362147406732
1991-10-31,0.021220159151193633
1991-11-01,0.05401366353543979
1991-11-02,0.020640686922060766
1991-11-03,0.0038276046849881344
1991-11-04,0.005084027679706256
1991-11-05,0.005165581658647042
1991-11-06,0.008710431272572764
1991-11-07,0.014068413911304721
1991-11-08,0.004977246871444824
1991-11-09,0.004246631278072683
1991-11-10,0.008102991291177584
1991-11-11,0.006267164284205338
