DAL,10.638,48238
AVL,10.7056,1783
LBB,10.7323,6663
TRI,10.8027,1404
BRW,10.9482,946
HRL,11.1808,4171
GST,11.2571,105
MAF,11.442,6470
ILM,11.4545,2119
ELM,11.5781,1325
SUX,11.639,687
IDA,11.7038,817
SCC,11.7791,516
BRO,11.7879,363
MGM,11.8841,1906
BET,11.9107,985
HOU,11.9765,57146
MOB,12.1736,4298
FAY,12.2566,1469
OAK,12.3156,56007
AKN,12.3271,431
ERI,12.3607,1403
CAE,12.3757,5616
BUR,12.566,28094
LFT,12.575,160
ROA,12.6437,2492
LEX,12.7109,3936
PSC,12.7802,1456
BGM,12.8977,1046
OTZ,12.9217,894
CHS,12.94,7231
CID,12.9926,5526
AGS,13.0278,1907
ONT,13.099,35422
ITH,13.1419,1325
MDW,13.1833,45994
MLB,13.1866,2411
HLN,13.2212,850
TLH,13.3174,2483
AMA,13.3313,4850
BHM,13.3928,19492
SIT,13.4207,1324
MTJ,13.4455,202
FCA,13.4567,1005
ELP,13.4679,25046
YAK,13.5207,726
LNK,13.532,2816
SAT,13.5507,37476
SDF,13.5714,24116
GTF,13.5752,2420
RNO,13.5832,26269
TYS,13.5937,8250
DSM,13.6866,7023
BOI,13.688,11658
GEG,13.696,14176
OKC,13.7589,20096
FAI,13.7632,5396
HSV,13.7918,5913
MYR,13.7981,2407
PNS,13.8073,6523
SGF,13.8489,1813
JAN,13.8792,9080
DLG,13.8816,397
AUS,13.9024,39536
SJC,13.9166,49189
PVD,13.9174,21741
GSP,13.9272,6946
SYR,13.9349,11144
CLT,13.9887,124970
SMF,14.0182,36434
DAB,14.0259,2936
TUL,14.0434,18768
JNU,14.0473,4478
DAY,14.058,10556
MFE,14.0587,3169
MHT,14.0594,9468
SAV,14.0744,5132
BTR,14.0973,4677
SLC,14.1023,85080
PIT,14.1352,110135
SNA,14.1378,34624
BIL,14.2043,2878
ORF,14.2283,16333
ABQ,14.2475,36323
LIT,14.2545,13298
ABE,14.3129,6233
KTN,14.3138,2581
JAC,14.3927,1599
PWM,14.3941,6615
BNA,14.3943,51236
FWA,14.4187,1426
JAX,14.4296,22098
BWI,14.4522,69992
PSG,14.4752,726
TVC,14.479,1000
RIC,14.4957,15103
OME,14.5021,934
ROC,14.5588,14614
OMA,14.5801,16638
MSY,14.6691,49977
LAS,14.6861,119417
LSE,14.7528,631
PHX,14.7818,170964
FAR,14.8184,2385
MCI,14.8563,58489
GRB,14.866,2560
SAN,14.879,67143
IND,14.8833,33816
ALB,14.8904,11280
FSD,14.8995,3882
ICT,14.9129,7474
BGR,14.9196,1095
CDV,14.9653,720
DEN,14.9672,136362
GGG,15,1
LNY,15,1
CMH,15.0029,39734
CVG,15.0214,80616
TOL,15.0924,1894
SHV,15.1087,3884
VPS,15.1171,1085
RDU,15.1353,27638
DLH,15.1414,1245
MBS,15.1691,3927
LWB,15.1842,76
PDX,15.2074,55743
CRW,15.2274,1649
ANC,15.2306,20545
SBA,15.2497,1430
AVP,15.2524,1795
MKE,15.2817,15269
BDL,15.3157,26446
BUF,15.3251,18075
TUS,15.3563,18317
MSN,15.3776,4613
SRQ,15.411,5986
STL,15.4222,176001
MLI,15.4588,1711
WRG,15.4697,726
IAH,15.5069,125117
CLE,15.523,61070
FLL,15.5368,41373
TPA,15.6775,54579
MDT,15.7351,7715
GSO,15.7426,15046
GRR,15.8121,8916
FAT,15.8364,1155
HDN,15.8565,641
DCA,15.8719,83837
AZO,15.8756,1560
CAK,15.8828,1075
COS,15.9429,12237
LIH,15.9951,205
MLU,16.0315,2188
GPT,16.04,275
GFK,16.1072,1129
BTV,16.137,2738
IAD,16.1446,44002
BZN,16.1563,1945
ADQ,16.1766,725
CHA,16.2084,1089
CRP,16.224,3067
LGB,16.2498,3118
SEA,16.3222,98318
PHL,16.3321,112034
LGA,16.3445,94292
ATL,16.363,255287
RSW,16.3795,14043
DTW,16.425,153436
MEM,16.458,51377
HPN,16.5141,4668
DFW,16.5532,244049
MCO,16.5821,92021
SWF,16.6589,1929
RST,16.6863,2279
SBN,16.72,3357
STT,16.7395,2215
ORD,16.7538,294910
LAX,16.8787,184129
PBI,16.9296,22024
FNT,17.1086,1390
LAN,17.1941,2118
PSP,17.2508,4211
MOT,17.5092,1084
MSO,17.5313,1822
BIS,17.558,1414
MRY,17.5803,722
DUT,17.6741,675
BOS,17.7816,98422
OGG,17.823,3011
MSP,17.8779,136665
JFK,18.1147,42732
MIA,18.5744,64949
SFO,18.6222,139884
SJU,18.6326,20268
EWR,18.9548,120209
MFR,18.9882,1358
STX,19.1555,984
RAP,19.1668,1121
ISP,19.1916,2296
GUC,19.3063,222
EUG,19.4949,2271
BFL,19.7833,240
EGE,19.9343,1279
KOA,20.0068,733
HNL,21.1575,11558
ACK,23.3182,22
DRO,24.5364,110
