ITH,9.00758,1056
LWB,9.5,4
LBB,9.6837,6339
CSG,9.88877,971
DAL,10.1186,46570
BET,10.2579,981
FAR,10.4462,2340
GFK,10.5887,1415
HTS,10.7166,614
MAF,10.8508,7513
MOT,10.978,1092
VPS,11.0859,1094
FAY,11.0878,2188
BGM,11.1259,1422
PHF,11.216,1014
GNV,11.3044,1475
AMA,11.6097,4289
BUR,11.6216,31471
TRI,11.7759,3057
SUX,11.7761,710
HOU,11.7842,57483
GST,11.8163,98
BRO,11.8198,688
LGB,11.8308,1401
LEX,11.8984,5071
ILM,11.9097,2204
OAK,11.9317,65538
MRY,11.9337,1206
ROA,11.9906,3312
OME,12.0306,1013
AKN,12.0337,475
CDV,12.0565,726
ELP,12.1059,28724
SBA,12.1204,1479
EVV,12.2415,708
OAJ,12.4402,368
GTF,12.4436,2430
BIS,12.5155,1418
DAB,12.6532,4363
DLG,12.6649,367
GSO,12.6761,32671
FAI,12.6835,4844
KTN,12.6972,2589
ELM,12.7112,1392
MFE,12.7113,4060
BOI,12.7196,10176
AUS,12.7647,36462
ONT,12.795,40057
JAN,12.8095,4946
HRL,12.8348,5752
SIT,12.8748,1310
YAK,12.8871,726
FSD,12.8902,4345
PNS,12.9252,6621
RNO,12.9502,20723
PIT,13.0702,126225
PHX,13.1261,157158
IDA,13.1402,1298
SMF,13.1648,36056
MYR,13.172,2721
RAP,13.2182,1077
OKC,13.2235,22064
ABQ,13.2796,36865
ROC,13.3016,16105
SGF,13.3274,1573
BRW,13.3281,1024
CRP,13.3545,4223
SCC,13.375,632
SHV,13.3916,4546
MDW,13.4083,47976
MOB,13.4093,5373
SDF,13.4143,24098
CLT,13.4322,131420
TYS,13.4696,9512
RST,13.5585,3515
SJC,13.5779,39276
BHM,13.5791,18121
CAK,13.5801,1574
SAT,13.6065,38056
BWI,13.609,66443
DSM,13.6259,9174
AVP,13.6277,2608
CID,13.6341,5321
SBN,13.6432,3562
BIL,13.6605,3700
LIT,13.7105,16651
MHT,13.7262,4628
LAS,13.7339,112200
ORF,13.7376,18200
GSP,13.7632,8833
CVG,13.7884,76605
BTV,13.796,3362
MKE,13.7963,17176
JNU,13.8121,4130
PIA,13.8667,75
RDU,13.8844,27646
CLE,13.9327,66874
ABE,13.9736,7192
BNA,13.9817,43374
DUT,13.9894,379
BTR,14.0053,4737
LSE,14.0122,1393
SYR,14.0183,12590
TUL,14.0212,20805
PSC,14.0268,1453
ALB,14.0337,11992
TUS,14.0451,18546
SWF,14.0636,4401
SLC,14.082,84064
COS,14.0873,12081
OTZ,14.1605,1022
OMA,14.1881,18217
MLI,14.2096,1641
GRR,14.2201,9168
CRW,14.2606,2030
SAN,14.2674,65724
PVD,14.2691,12536
MCI,14.2893,56733
DEN,14.297,130322
IND,14.3021,37103
TOL,14.3064,2461
PHL,14.3073,91700
MFR,14.3125,1341
HVN,14.3164,1081
LNK,14.3898,3486
RIC,14.3981,15991
TLH,14.43,4667
CHA,14.4745,3389
MDT,14.4849,8652
BUF,14.4865,19931
WRG,14.4993,725
AGS,14.5155,2386
PWM,14.5303,5452
ADQ,14.5536,504
GRB,14.558,2844
AVL,14.5742,2877
SNA,14.5762,36158
PDX,14.5923,48042
MBS,14.6052,3860
STL,14.6205,174846
MLB,14.6354,3173
SAV,14.6369,5762
DAY,14.6424,14524
DRO,14.6765,102
CMH,14.6912,38283
JAX,14.7607,18183
CHS,14.7837,9226
BZN,14.8689,2204
IAH,14.9162,121026
STT,14.9352,2946
GEG,14.9516,12234
CAE,14.9692,5712
HSV,14.973,6957
ATL,15.0132,230485
BQN,15.0246,733
JAC,15.0281,1421
DTW,15.0401,147570
FWA,15.1145,3355
HLN,15.1197,1094
ANC,15.1314,19047
PFN,15.1575,1321
TPA,15.164,45760
DCA,15.1758,86239
ISP,15.1788,3110
EUG,15.2209,2173
BDL,15.2409,25766
LGA,15.2675,99229
MSY,15.2935,49170
BGR,15.3348,1592
FNT,15.3441,247
MTJ,15.4222,45
ICT,15.4343,7050
MCO,15.4431,67915
DLH,15.4435,1813
HPN,15.5487,6228
SEA,15.6095,92016
PSG,15.6129,726
MGM,15.635,2496
MEM,15.6702,53402
STX,15.7129,1059
SRQ,15.8319,6860
ERI,15.8611,1454
FAT,15.8626,2503
MSN,15.9713,4642
IAD,16.0267,33053
MSP,16.0404,136419
KSM,16.0451,133
PBI,16.1254,22543
FLL,16.1638,33632
BOS,16.2036,92738
LAX,16.3017,179950
MLU,16.3115,2209
RSW,16.3619,14997
TVC,16.446,1056
ORD,16.4907,293472
MIA,16.4938,70609
LAN,16.5685,2366
DFW,16.6435,268159
TWF,16.6522,23
ANI,17,133
PSP,17.0332,3133
SJU,17.1576,21082
EWR,17.2407,109570
KOA,17.2807,456
SFO,17.3153,129158
FCA,17.4642,1019
GUC,17.4896,241
AZO,17.6886,2489
JFK,18.1072,46194
MSO,18.1103,1822
HDN,18.237,557
BFL,18.2841,454
OGG,18.7946,2609
EGE,20.2221,689
ACK,20.3333,39
HNL,20.3791,12539
GUM,23.8762,105
ATW,30,1
