YUM,10.6291,1224
DAL,10.6322,42267
HRL,10.9428,5878
ITO,11.1268,2776
CLD,11.1604,2082
OXR,11.2122,1711
IPL,11.3452,730
GGG,11.6288,1091
IYK,11.7166,1034
MOD,11.7544,1413
SMX,12.4832,2117
KOA,12.6108,6870
GJT,12.6361,3998
LIH,12.8664,7524
RDM,12.9739,3252
BFL,13.0887,4037
LCH,13.1532,1286
MTJ,13.2238,2726
ACT,13.2909,2943
TYR,13.3448,3158
WYS,13.3588,262
MAF,13.3934,8114
PIH,13.3984,2028
BRO,13.4155,1875
AMA,13.5153,8242
LFT,13.5693,3977
ELP,13.6205,21951
RAP,13.6301,3936
IDA,13.6354,3160
BOI,13.6518,16762
FAT,13.6996,13719
BUR,13.8025,29123
HVN,13.8104,1023
ONT,13.8544,35994
CDC,13.8584,1010
EUG,13.865,5668
BPT,13.8741,1247
BTM,13.9005,1317
AZO,13.9142,4439
ACY,13.9535,1032
LBB,14.0003,9535
PSC,14.0206,3540
CLL,14.0325,3296
COD,14.0399,952
VCT,14.1163,516
EKO,14.1408,1939
MRY,14.1469,7196
CEC,14.1962,994
EVV,14.1974,5880
SBP,14.202,5620
CPR,14.2108,3549
DBQ,14.223,1399
SMF,14.2231,50628
RDD,14.2278,1848
BIS,14.2511,2425
CRP,14.2772,9473
SUN,14.3037,3023
GRK,14.3363,5629
BGM,14.3736,1044
SCC,14.4109,331
SBA,14.4233,12541
HNL,14.4338,37909
TLH,14.4631,5349
SJC,14.4707,60713
ATW,14.5117,2472
TRI,14.5245,3733
ACV,14.5337,3978
HOU,14.5537,56720
OAK,14.5953,70383
OGG,14.6589,14635
TUL,14.6625,22041
TWF,14.6791,2340
SNA,14.7061,48372
ABQ,14.7087,36950
TOL,14.7463,5336
RNO,14.7502,28200
BTR,14.7689,10136
AEX,14.8028,2602
ABY,14.8181,1314
GFK,14.8591,823
HSV,14.8651,12001
VIS,14.8747,455
SAT,14.8791,39530
PSP,14.883,11033
SGU,14.932,2940
OKC,14.9747,20687
AUS,14.9774,41744
SPS,14.9873,2680
PNS,14.9887,10839
CYS,15,1
FMN,15,2
LAR,15,1
OGD,15,3
PUB,15,5
PVU,15,1
ROW,15,1
CMI,15.0074,3798
GRB,15.0141,7006
ISP,15.1009,12584
MFR,15.1171,5199
BNA,15.1247,59116
GEG,15.1259,13738
JAN,15.1485,11497
MLB,15.1852,3521
HLN,15.1898,2461
LAW,15.217,2272
LEX,15.2278,9905
FWA,15.2293,6307
BHM,15.2433,21609
GTF,15.2545,4279
SHV,15.2559,8506
SWF,15.2582,3009
SDF,15.264,24450
FSD,15.2938,4759
PVD,15.2979,31294
DLH,15.3381,1115
CID,15.369,7364
MFE,15.4027,3673
FAY,15.4204,1470
JAX,15.4528,30517
DRO,15.4809,549
FAR,15.4857,3869
MOB,15.4955,4660
BIL,15.5448,5373
SLC,15.5957,160822
BWI,15.6182,106792
GPT,15.6223,5952
MEM,15.6449,48812
CMH,15.6487,37946
SAN,15.6732,89030
MSY,15.6759,40530
SCE,15.6802,1082
SBN,15.7371,3944
MHT,15.7518,24843
MSN,15.7804,9987
ORF,15.7835,22035
TXK,15.7862,1389
TUS,15.7887,19604
COS,15.8016,14488
MSO,15.8075,4488
DAY,15.8096,14436
CRW,15.8631,5019
MCI,15.8639,55869
ERI,15.8641,1074
TVC,15.8792,2930
GRR,15.9319,16113
IND,15.9498,43195
PIA,15.9534,4767
LYH,15.9678,1055
MLI,15.9703,4923
LIT,15.9729,19033
PIE,15.9828,465
VPS,15.9964,6579
JAC,16.0183,3560
BDL,16.0247,37255
LAN,16.0333,4209
STL,16.0468,66021
SGF,16.0591,8488
MKE,16.0593,21528
CHA,16.0758,5116
GSO,16.076,18509
FSM,16.0762,2100
CIC,16.0828,1063
LNK,16.0998,2044
EYW,16.126,1214
RIC,16.1406,19320
HKY,16.1481,655
OMA,16.2186,23060
SAV,16.2205,14118
AVP,16.2442,2658
LAS,16.269,167557
PHF,16.2705,6780
ALB,16.3244,18357
HDN,16.3255,934
TYS,16.3527,13945
DEN,16.3563,182917
MYR,16.3648,7204
LWS,16.3916,669
PHX,16.4146,174501
BZN,16.4225,5281
DAB,16.4588,3738
TPA,16.4594,79518
LAX,16.4692,230980
MLU,16.477,2155
CAK,16.537,10121
SJT,16.5426,2208
RST,16.5452,2511
ILM,16.57,4058
BTV,16.5948,8976
STX,16.595,479
FNT,16.5969,7636
MDW,16.6252,93350
DFW,16.6262,307811
MDT,16.6376,7702
LRD,16.6383,2942
GTR,16.6439,1379
MCO,16.6655,118744
ROA,16.6655,3208
ABI,16.6787,2745
DSM,16.6871,10804
ICT,16.6948,11126
GSP,16.7004,13396
PDX,16.7268,55306
APF,16.7673,997
RDU,16.7918,62668
BUF,16.8676,27129
MBS,16.8725,2933
CHS,16.9047,14914
CLT,16.9347,114553
SYR,16.9403,14499
PIT,16.9636,52512
XNA,16.979,14404
SRQ,17.0271,7346
MIA,17.0326,65762
LGB,17.0417,11227
DHN,17.0728,1979
MOT,17.0786,1107
FCA,17.1012,3509
IAH,17.119,212082
HTS,17.1292,1316
DTW,17.2159,136221
SPI,17.29,300
PBI,17.2929,28439
BMI,17.2929,2557
ROC,17.3205,18849
RSW,17.3676,26303
CLE,17.3698,89173
LWB,17.3862,189
HPN,17.4847,6633
CHO,17.5443,2203
ABE,17.5597,4640
FAI,17.5785,5296
MSP,17.5816,137396
GUC,17.6094,233
STT,17.6131,3316
CVG,17.6214,208428
MCN,17.6362,984
PSE,17.6382,199
VLD,17.6475,1319
LSE,17.6911,1583
SFO,17.6966,128988
FLL,17.7006,70355
SJU,17.7513,25665
ISO,17.7736,742
PWM,17.7879,9525
BQK,17.8122,1331
DCA,17.8574,104844
CAE,17.9395,11325
JFK,18.0176,101943
ATL,18.1378,429800
BGR,18.1756,5284
IAD,18.1873,122379
OME,18.2174,1095
FLO,18.2266,940
SEA,18.3487,106575
AGS,18.3952,2682
KTN,18.4051,2476
BOS,18.5435,127993
DLG,18.6667,237
MEI,18.68,1347
MGM,18.6969,3576
BET,18.7112,1139
EGE,18.8756,1544
GNV,18.9428,2414
AVL,18.9569,4506
GST,18.9773,88
ORD,18.9818,337742
CSG,19.0868,1763
PHL,19.1222,126397
PFN,19.3736,2998
YAK,19.4725,726
BRW,19.479,666
WRG,19.5675,726
LGA,19.6555,127557
ANC,19.7137,20766
PSG,19.8981,726
BQN,19.9381,791
TUP,19.9388,637
SIT,20.1511,1277
JNU,20.2012,4489
ADQ,20.2075,665
CWA,20.2444,180
CDV,20.2741,726
EWR,20.5047,155609
OTZ,20.7346,1089
AKN,20.7429,389
ACK,20.8899,227
MQT,21.6004,1016
ADK,22.7843,102
