PIR,9.2,5
INL,9.23611,72
ITO,11.1104,8051
ABI,11.9432,2660
GGG,11.9918,978
BQK,12.4195,925
KOA,12.7416,12710
HRL,12.786,4421
BPT,12.8442,276
LIH,13.0661,13184
MAF,13.1293,6839
HNL,13.5285,56276
LYH,13.648,625
BJI,13.8378,74
VLD,13.8412,938
CLL,14.0578,1367
ERI,14.2194,1399
OGG,14.221,19940
SPS,14.3708,1834
LBB,14.4574,8249
HTS,14.557,158
AMA,14.7767,7496
EKO,14.8089,1580
FLO,14.9171,615
CLD,15.0647,2303
FLG,15.1812,1871
SUX,15.1967,122
YUM,15.3134,3871
MQT,15.337,991
ELP,15.346,20731
CIC,15.3599,1392
BRO,15.3641,1464
ACT,15.3838,1993
SCE,15.3907,645
LCH,15.436,1000
MFE,15.4475,4116
STX,15.4954,436
GTR,15.5301,964
SGU,15.5667,3319
SJT,15.5995,1316
DAL,15.6106,53928
CRP,15.6268,5270
SJC,15.6485,57136
BUR,15.6914,31405
MLU,15.7253,2530
MEI,15.7582,674
ONT,15.7621,35072
ROW,15.8085,961
OAK,15.8443,62535
SAT,15.8747,45270
SMF,15.929,53056
EWN,15.9709,791
TUS,15.9713,26661
RNO,16.0124,24286
SHV,16.0127,8079
MEM,16.044,80966
CSG,16.1735,1481
SLC,16.2359,139088
MGM,16.263,3851
PDX,16.2634,57860
AUS,16.334,49623
ABQ,16.3547,41146
OXR,16.3661,1292
GEG,16.376,15560
CVG,16.4066,91265
ISP,16.4306,10183
CHA,16.4526,4571
GRK,16.4685,3733
HOU,16.4798,55933
PNS,16.519,9497
LAW,16.5851,2369
IAH,16.6382,185172
LRD,16.6605,2115
LIT,16.6685,15369
SBA,16.6831,12568
SAN,16.7093,93775
TUL,16.724,23459
MKG,16.7399,396
LFT,16.7555,4879
BTR,16.7887,8941
MRY,16.7923,7607
IYK,16.7965,958
TUP,16.8,10
BOI,16.8068,17024
ACV,16.8277,3714
BHM,16.8512,23679
LWS,16.8574,652
CMX,16.8931,318
FAT,16.9256,14278
PHX,16.9336,199408
MSY,16.9695,39422
BET,16.9884,1035
OKC,17.0007,25152
BWI,17.0518,104074
GJT,17.0924,5152
SCC,17.1045,727
FAY,17.1165,2267
LAX,17.1248,215608
DTW,17.1414,161989
SNA,17.1448,47376
BIL,17.2231,4505
DFW,17.2547,281281
PFN,17.2674,3875
IPL,17.2932,989
TYR,17.2997,1585
ILM,17.3132,3397
STL,17.3195,62733
ATL,17.3204,414513
EUG,17.3289,5749
JAN,17.3326,12609
COS,17.3625,16201
RDM,17.3684,3434
MCI,17.369,59370
ICT,17.3822,14050
PSP,17.4201,11979
JAX,17.4224,32685
MOB,17.4346,6348
DEN,17.439,241443
BNA,17.4414,57539
TPA,17.594,78179
AEX,17.6056,2330
LSE,17.6299,2005
SDF,17.6557,22458
YKM,17.6912,340
MFR,17.6944,5652
GNV,17.7083,2064
MSP,17.7121,130289
CLE,17.7506,65795
PLN,17.7689,264
MKE,17.8335,42700
HLN,17.8414,1986
BFL,17.8505,4502
CMH,17.8592,34157
ROA,17.8806,3720
MDW,17.9009,87619
ORF,17.9157,16458
PIH,17.9675,1659
LGB,17.9997,15443
GPT,18.0021,8541
TLH,18.0531,5912
SAV,18.0951,13774
MLB,18.1139,2002
FCA,18.1311,2762
SBP,18.1615,5846
SEA,18.1621,109069
BTM,18.1624,708
SRQ,18.1676,6432
CLT,18.171,126045
GUC,18.2294,959
AGS,18.2859,2403
MCO,18.286,130872
HSV,18.2908,10791
OAJ,18.3083,1184
MOD,18.3574,2325
PVD,18.3647,22509
XNA,18.3712,14112
LAS,18.3831,172876
RSW,18.4121,27136
FLL,18.431,67177
PHF,18.4371,6406
GRB,18.4377,7930
MOT,18.4424,1085
CAK,18.4773,8994
MYR,18.4915,5335
ALB,18.4938,13474
PSC,18.4974,2541
SFO,18.5239,140587
IND,18.5241,42750
FSM,18.525,2937
DSM,18.5256,16643
OME,18.5284,1090
TWF,18.5323,1813
RAP,18.5665,4161
OMA,18.5717,27007
GSO,18.5742,13558
LAN,18.5838,3693
BQN,18.6175,1519
ABE,18.6208,4807
RST,18.6314,3353
DRO,18.6464,3674
OTZ,18.6667,1086
CMI,18.6694,2774
CHS,18.6732,14181
RDU,18.6783,60179
SGF,18.6945,10087
HHH,18.7033,836
TYS,18.7299,14004
CWA,18.7366,2563
MIA,18.7473,62559
GSP,18.7648,11856
MSO,18.7697,3256
EVV,18.7801,5844
ASE,18.7976,5307
AZO,18.7992,3924
EYW,18.8256,1009
DAY,18.8283,15791
ADQ,18.8697,706
MHT,18.9005,18588
CAE,18.9095,10550
FAR,18.9267,4431
PSE,18.9815,755
CRW,19.0375,3414
SMX,19.0381,1681
PBI,19.0432,27822
JNU,19.049,4410
AVL,19.0705,4399
BDL,19.0894,29449
FNT,19.0976,8749
BIS,19.102,2293
PIT,19.1126,41800
RIC,19.1169,19977
BUF,19.1195,26281
ANC,19.1354,19327
GTF,19.1449,2140
FAI,19.1609,4822
ORD,19.171,350380
ATW,19.1895,5873
SJU,19.2073,21676
FWA,19.2113,6144
IDA,19.2256,3103
DCA,19.2767,86662
IAD,19.2947,76031
ABY,19.3041,1095
SUN,19.3295,2871
DBQ,19.3314,1349
HDN,19.3645,2398
LMT,19.407,511
OTH,19.4466,515
GRR,19.4602,16616
DAB,19.4998,2957
GST,19.5176,85
BGR,19.5485,2879
SYR,19.5538,12032
ROC,19.5824,14264
MDT,19.6151,7594
MBS,19.6522,2918
TXK,19.7056,1250
PWM,19.7067,6897
SBN,19.7084,5319
TVC,19.7114,4262
DLH,19.7163,2013
LEX,19.7386,10344
RKS,19.7998,954
VPS,19.8166,6820
YAK,19.8428,725
MSN,19.8769,13961
DHN,19.9442,1397
WYS,19.947,264
DLG,19.9569,116
CPR,19.9635,2709
STT,19.9711,2972
TRI,20.0189,2117
AVP,20.0461,2386
JAC,20.0478,3766
BTV,20.0518,7005
CID,20.087,9377
SIT,20.1059,1332
MLI,20.1062,8567
BZN,20.2052,4659
BOS,20.2156,117915
TOL,20.253,1478
KTN,20.2685,2380
CHO,20.3098,823
ELM,20.3937,1336
TEX,20.4175,194
FSD,20.4207,5828
EWR,20.5041,138506
EGE,20.5815,3106
ACY,20.6034,116
SWF,20.6361,4249
LNK,20.672,3037
WRG,20.7043,727
SPI,20.7069,1225
PIA,20.7345,5581
PHL,20.7541,100499
LWB,20.9135,185
RDD,20.9542,1682
COD,20.9613,1188
MTJ,20.9793,2419
CEC,20.9859,1063
MCN,21.0337,652
HPN,21.093,10715
LGA,21.2746,119135
CDV,21.3779,725
JFK,21.5723,118804
PSG,21.5942,727
BMI,21.7975,4801
GCC,21.825,1046
BRW,21.8984,728
ADK,22.3922,102
BGM,22.4519,728
CDC,22.4775,668
PMD,22.9657,728
ACK,23.3239,457
GFK,23.407,1371
AKN,23.7931,116
RFD,24.1586,290
ALO,24.5913,323
ITH,24.7348,132
SLE,25.0144,486
RHI,26.009,221
BLI,28.25,120
PUB,30,2
