LBB,10.8864,5997
DAL,11.0018,50114
HRL,11.0737,4151
MAF,11.234,6375
AGS,11.4456,1452
AVL,11.5355,1423
GST,11.5918,98
SUX,11.712,691
PSC,11.8316,1443
SGF,12.2929,2055
GPT,12.3864,1092
CHA,12.5089,1008
VPS,12.5489,1093
JAN,12.5499,9211
MOB,12.5845,4330
HOU,12.622,57337
AKN,12.7813,343
BUR,12.8799,27869
CAE,13.0357,4843
ELM,13.0934,1306
OAK,13.0953,55489
DLG,13.1893,317
BRW,13.2332,952
CRW,13.2654,1319
FAY,13.4391,1412
AMA,13.4454,4789
MGM,13.4535,1270
MLI,13.5151,1883
GFK,13.5538,1105
MYR,13.5743,2159
FAR,13.6488,2577
BHM,13.6788,20926
PIA,13.6914,538
GSP,13.7339,6926
SAV,13.7373,5082
MDW,13.8662,50490
ONT,13.901,34745
BOI,13.9357,11508
LEX,13.955,3756
ITH,13.9755,1306
LNK,13.9852,3034
MSO,13.9921,2150
CHS,14.0525,6975
MRY,14.0923,715
LIT,14.1078,13036
BTR,14.1495,4669
CID,14.1544,5368
DAB,14.1734,2364
DLH,14.186,1129
SAT,14.2184,38058
TLH,14.2474,2344
GTF,14.2584,2419
GRB,14.2698,2428
TOL,14.2763,1035
ELP,14.2923,24656
ABQ,14.3685,37281
HSV,14.4046,5860
ERI,14.4464,1371
AUS,14.4481,44339
TVC,14.4496,963
HLN,14.4688,849
TUL,14.4746,18928
FAI,14.525,5511
TYS,14.5253,6746
PNS,14.5495,6097
ILM,14.5733,2074
SLC,14.5922,81920
FSD,14.6061,3866
TRI,14.7226,1359
BGM,14.7391,1035
JAX,14.8096,23046
OKC,14.8587,20253
ROA,14.8622,2409
SIT,14.8713,1329
GEG,14.9019,13500
ORF,14.9177,15971
SMF,14.924,36628
RNO,14.9516,29495
RIC,14.956,16559
SDF,14.9929,22893
PHX,15.0261,177690
CLT,15.0297,120591
MLB,15.0602,1795
JNU,15.0739,4480
DSM,15.0754,6896
BET,15.0806,1030
STL,15.0937,175682
BNA,15.0997,54544
MTJ,15.1304,299
PVD,15.171,22937
BWI,15.177,81680
BIS,15.178,1421
ICT,15.1809,6400
SCC,15.2075,588
CAK,15.222,1018
LAS,15.2259,125168
OMA,15.2657,16896
KTN,15.2787,2440
OTZ,15.2843,890
MSY,15.305,49393
PIT,15.3081,101343
LSE,15.3169,650
BZN,15.3484,1708
BGR,15.3652,178
SAN,15.4177,68237
MKE,15.4348,15404
MCI,15.4572,60188
YAK,15.4848,726
MHT,15.4961,12943
AVP,15.4983,1720
SNA,15.5058,38109
BIL,15.5492,2906
FCA,15.6089,1148
FNT,15.6114,1248
IND,15.6206,34471
CVG,15.6238,77354
SJC,15.6301,56218
CMH,15.6731,37359
MFE,15.7611,3415
DAY,15.7913,10683
AZO,15.858,1648
ROC,15.9078,14910
GRR,15.9087,8794
PDX,15.9216,56950
DUT,15.9632,706
CLE,15.9664,58435
CRP,15.9967,3016
MLU,16.0014,2179
RDU,16.0192,34030
IAH,16.0441,129514
MEM,16.0911,50989
OME,16.1094,923
ALB,16.2001,11664
TPA,16.2199,60201
LAN,16.2653,2130
TUS,16.2973,19360
LWB,16.3086,81
DCA,16.328,82289
ABE,16.3367,6089
SRQ,16.3657,5223
PWM,16.4229,5924
ANC,16.4421,20808
SYR,16.4778,11254
BDL,16.4807,31888
MDT,16.4986,7598
ISP,16.5544,6185
DEN,16.5649,135811
ATL,16.565,263478
SHV,16.6436,3883
MSN,16.6562,4567
ADQ,16.6759,725
FLL,16.6944,45756
SBA,16.7308,1679
BUF,16.7572,18906
GSO,16.8472,15038
COS,16.8615,12068
CDV,16.891,725
MBS,17.0011,3787
RSW,17.0249,13755
SBN,17.0977,2927
LGB,17.1421,3329
STX,17.1441,1062
HPN,17.1576,4957
SEA,17.1661,103189
LGA,17.2668,98344
DTW,17.2673,154197
PBI,17.2808,22009
PHL,17.3604,115241
MCO,17.3654,97911
DFW,17.4755,245144
PSG,17.4917,726
IAD,17.5068,70999
BTV,17.5344,2676
MOT,17.6493,1092
LAX,17.7361,191831
EUG,17.782,2174
PSP,17.7982,3945
MSP,17.9742,143415
BOS,18.0992,107768
STT,18.1239,2647
SWF,18.2372,1366
HDN,18.2484,608
WRG,18.2617,726
RST,18.4118,2195
JFK,18.483,45009
LFT,18.5,2
MIA,18.5992,66338
JAC,18.6724,809
ORD,18.7161,298280
RAP,18.7958,1195
LIH,18.9107,403
EGE,19.0035,1128
SJU,19.1761,21411
EWR,19.4259,125816
FWA,19.4861,432
SFO,19.6865,136995
OGG,19.8636,3049
KOA,20.3779,733
DRO,20.7321,112
FAT,21.0606,363
MFR,21.6292,1300
HNL,21.6397,11230
BRO,21.9677,93
BFL,22.0664,241
GUC,22.6714,213
