WN,10.0527,422912
AS,10.9587,102207
HP,11.5384,199066
DL,13.5295,916593
AA,13.8598,782371
TW,14.3401,246449
NW,14.4963,474931
US,14.5006,886305
UA,14.7623,639349
CO,15.3146,421974
