APF,6.37719,114
BTM,6.72766,705
GCN,6.96312,1383
CPR,7.11503,1078
YKM,7.12393,234
YUM,7.41235,1700
PUB,7.88311,1634
LIH,7.95101,347
GJT,7.97597,1415
SUX,8.6263,2411
CRP,8.76922,5880
YAK,8.8062,645
HRL,8.83506,6560
ATW,9.01712,701
LSE,9.24177,1336
FLG,9.30061,2445
RAP,9.3009,2436
LBB,9.39384,9316
PSC,9.50461,1302
SHV,9.51477,7209
PIA,9.58164,2070
CSG,9.63048,1004
LAN,9.64746,3194
MOT,9.66213,1909
CHA,9.804,4995
LFT,9.83997,1231
CDV,9.87297,677
RDM,10.0282,319
ACY,10.0413,654
LIT,10.0577,15008
EVV,10.1208,2443
BHM,10.2677,17597
DAL,10.334,34963
BET,10.3798,574
AGS,10.5175,3086
JAN,10.5243,8961
MAF,10.537,8288
MLU,10.6759,2478
TVL,10.709,969
AUS,10.7413,28255
BLI,10.7882,1605
AVP,10.8018,1983
LEX,10.8916,7497
IDA,10.8982,2044
COS,10.9145,10412
SAV,10.9248,9351
GSP,10.966,8652
ELP,10.9831,24865
OKC,11.0096,23783
MSO,11.0248,2504
OAJ,11.0672,1264
TLH,11.11,8106
RNO,11.1837,17929
CID,11.2185,5479
TUL,11.2331,23777
LYH,11.2585,1114
AMA,11.275,6342
GPT,11.3536,1035
ISO,11.3635,1037
CCR,11.3767,1285
GST,11.3793,87
BGR,11.3825,2102
MLI,11.431,4306
TYS,11.5292,9139
CMI,11.5404,1573
MSN,11.567,6072
LAS,11.5722,78382
TUS,11.5774,18927
PIE,11.6217,267
SAT,11.6236,33451
BIL,11.64,5264
GTF,11.7093,3192
UCA,11.7177,1006
SBN,11.7396,2711
GRB,11.763,2916
MGM,11.8228,2590
MLB,11.8387,4637
OAK,11.8832,28156
HLN,11.9031,1073
GNV,11.9325,2890
WRG,11.9451,638
ICT,11.9547,12483
PNS,11.9914,6996
MOB,11.9945,6961
LGB,12.054,11625
JAC,12.0611,1669
FAI,12.112,3330
EYW,12.1318,2125
ONT,12.1654,36306
ELM,12.1899,1912
OMA,12.1912,17566
BOI,12.2383,6707
HTS,12.2425,2268
DLH,12.2931,1518
RST,12.346,2913
DAB,12.3527,5974
CAE,12.3631,8958
ILM,12.3676,3139
PSP,12.3782,5809
CHO,12.3825,1647
HOU,12.3862,55931
SDF,12.4291,20446
SLC,12.4445,68623
MSY,12.4505,40689
HSV,12.4712,7239
GEG,12.4798,10429
RSW,12.4925,17045
DSM,12.4928,12304
FSD,12.5007,5464
GFK,12.5524,1146
OTZ,12.5554,875
JAX,12.6769,22793
VPS,12.6884,1091
SCC,12.6994,529
BFL,12.7088,958
CHS,12.7131,11507
JNU,12.7285,3580
ABQ,12.7435,30882
SMF,12.7693,25609
MRY,12.7705,2157
BZN,12.7795,3774
FAR,12.7808,2788
BTR,12.7822,8684
MEM,12.7881,66790
CAK,12.7958,3100
SGF,12.8015,2212
SIT,12.8131,1354
MYR,12.8248,4241
AZO,12.8343,3446
FCA,12.8577,717
SJC,12.886,45582
EUG,12.929,4307
FWA,12.9571,4753
TRI,12.9611,2776
SRQ,12.9632,11597
DRO,12.996,751
AVL,13.0189,2334
TOL,13.1005,3422
PHF,13.1598,1070
PDX,13.2085,40776
ISP,13.2173,6673
DET,13.2192,5712
MCI,13.2199,38296
KTN,13.2408,2172
SNA,13.2475,29848
FNT,13.2686,1169
LNK,13.3194,4765
ATL,13.3727,224036
MCO,13.3762,70669
PHX,13.4351,130180
STT,13.4362,2029
RDU,13.455,60458
MBS,13.5018,3844
BUR,13.5097,21081
SBA,13.5317,3470
CMH,13.565,25623
TPA,13.6767,54705
KOA,13.711,692
SCK,13.7204,955
CVG,13.726,59945
BGM,13.7317,2102
RIC,13.7552,16051
FAT,13.7735,5271
ROA,13.7811,3915
OME,13.8141,947
MFR,13.8818,2148
ORF,13.9494,24334
SAN,13.9929,61349
BIS,13.996,4039
GSO,13.9991,18994
OGG,14.0272,3278
SYR,14.0468,27089
BNA,14.0915,58219
BUF,14.1057,26227
PBI,14.1294,26082
ABE,14.1637,4959
CRW,14.1676,4141
PSG,14.169,639
MKE,14.2006,24232
FLL,14.2425,36317
ROC,14.2551,21181
STL,14.3428,128097
ANC,14.3545,13479
GRR,14.3648,10044
IND,14.3781,40567
PWM,14.4451,8474
DFW,14.4892,228360
SEA,14.683,73754
MFE,14.6856,1721
GUM,14.7025,2067
PFN,14.7333,15
BTV,14.7463,6765
IAH,14.7639,87830
CLE,14.8557,61875
FAY,14.965,3225
MDW,14.9705,21965
ORH,14.9844,2951
ABI,15,2
MSP,15.0616,99072
DTW,15.0626,115873
SJU,15.109,17075
MIA,15.1598,67294
BDL,15.1776,29154
MDT,15.2003,6976
MHT,15.2692,3417
LAX,15.4285,163487
ERI,15.4319,2121
ALB,15.4517,13651
EAU,15.4742,426
IAD,15.8347,50832
DCA,15.8876,82820
DEN,15.9171,138407
PVD,15.9368,13179
HPN,16.1371,2240
BOS,16.1838,91600
DAY,16.2248,35577
PHL,16.2598,75422
PIT,16.2855,113650
HDN,16.3566,631
SFO,16.3601,126406
HNL,16.3693,17223
GUC,16.583,259
EWR,17.007,113843
BWI,17.0172,70757
CLT,17.2526,109552
SPN,17.3092,1475
SUN,17.3333,15
ORD,17.5373,261259
TVC,17.5423,201
LGA,17.6513,104583
ITH,18.0264,1252
STX,18.2761,2347
YAP,19.0632,285
JFK,19.3195,48606
ROR,21.2608,510
EGE,21.4545,11
ROP,22.6667,39
