HRL,7.4657,6676
CRP,7.62213,5539
FLG,7.68339,2631
CHO,7.83809,1822
GJT,7.98368,2267
SCC,8.04488,557
YAK,8.07994,638
LBB,8.17805,9733
BTM,8.34958,718
BGR,8.37682,2131
BLI,8.42297,1045
CPR,8.57944,1391
YUM,8.70159,1766
FAI,8.7219,3603
YKM,8.77746,710
CHA,8.78187,5185
SHV,8.82567,7572
EYW,8.95381,2230
RAP,9.05081,2775
GCN,9.05117,1876
CWA,9.07362,1698
OAJ,9.1651,1805
OME,9.16566,990
PHF,9.18768,1071
MLU,9.20236,2540
IDA,9.23505,2157
LEX,9.24902,8397
TLH,9.28107,8706
SAV,9.46136,10948
LAN,9.49582,3346
APF,9.51921,807
PUB,9.5313,1342
DAL,9.53603,35638
GRB,9.5774,2442
AVL,9.63292,2321
BHM,9.76858,18585
AGS,9.78216,3218
CSG,9.82592,1034
LIT,9.84639,15084
CDV,9.85068,663
LSE,9.90377,1725
JAN,9.97656,9769
SBN,10.077,2715
DLH,10.0973,1377
AVP,10.1271,2273
CMI,10.1465,2218
MOT,10.2317,1886
OKC,10.2663,25564
DRO,10.3371,706
PNS,10.3475,7096
AUS,10.3765,28983
TUS,10.3837,18389
COS,10.3974,10508
GSP,10.5099,9612
DAB,10.5155,6375
CID,10.5197,5063
TUL,10.5304,25423
ELP,10.5319,23878
FWA,10.5906,4929
TVL,10.609,959
MAF,10.6097,9253
GNV,10.6334,2586
HLN,10.6459,1076
SAT,10.7498,33937
PSC,10.8576,1987
MSN,10.8751,5526
TYS,10.9432,9003
AMA,10.9443,7608
MYR,11.01,3803
MOB,11.0615,8067
LFT,11.0968,1219
CAE,11.122,10686
PIE,11.1576,768
MBS,11.1584,3529
CHS,11.1856,13973
BFL,11.203,1281
OMA,11.2273,18111
VPS,11.2369,1262
SUX,11.2399,3389
ACY,11.2483,447
WRG,11.2853,666
SJC,11.3014,46274
GEG,11.3312,10657
RST,11.3533,2788
SDF,11.3544,23719
TOL,11.3707,3720
PFN,11.4141,710
FNT,11.4228,1367
HSV,11.4572,6360
BGM,11.4822,2161
ABQ,11.5016,31480
ROA,11.5133,4767
HOU,11.5335,56990
MLI,11.5568,5510
MSO,11.5685,2665
DSM,11.5806,13524
EAU,11.5816,1348
LAS,11.5977,72498
OAK,11.6076,28335
GTF,11.6096,3929
ELM,11.6165,2764
HTS,11.6306,2328
ILM,11.633,3730
JAX,11.6351,24305
TRI,11.6699,3205
EVV,11.7278,2594
ALO,11.7414,116
BTR,11.7621,8767
FSD,11.8176,5723
SLC,11.8474,67710
RNO,11.86,19472
SYR,11.8673,31937
BET,11.8682,584
RSW,11.8753,17766
ONT,11.8987,34640
ATW,11.9182,1211
SRQ,11.9258,11820
SIT,11.9825,1371
LNK,11.9945,5312
PIA,12.005,3203
ICT,12.0297,11890
MLB,12.0788,4812
FAT,12.086,5638
GSO,12.1467,21721
LIH,12.1559,571
SMF,12.1958,27494
CRW,12.2144,4641
ERI,12.2241,2285
BIL,12.2373,6240
GRR,12.2536,10482
GPT,12.3389,1130
ISO,12.3454,1439
ATL,12.3979,259731
PHX,12.4057,121444
GUC,12.451,153
MFE,12.4589,1689
ABE,12.4641,4947
GFK,12.4704,1065
BOI,12.478,6623
FCA,12.4945,722
CAK,12.5148,4099
TPA,12.5232,60204
BUR,12.5235,23217
MCI,12.5505,44876
RIC,12.5569,17751
ORH,12.5638,2859
ORF,12.5716,27048
RDU,12.5771,61264
MKE,12.58,23148
CCR,12.6067,1289
BIS,12.6222,4113
GST,12.6279,86
PSG,12.637,664
BUF,12.6995,27704
MSY,12.7003,40943
CVG,12.72,62273
AZO,12.7442,4027
ROC,12.7828,22910
MGM,12.8009,3622
SNA,12.8258,30257
JNU,12.8892,3349
OTZ,12.9283,906
MEM,12.935,74380
IND,12.9621,37399
CMH,13.0255,26993
BZN,13.0562,3597
PDX,13.0603,39121
UCA,13.198,1010
PBI,13.239,25841
FLL,13.2408,39978
LGB,13.2643,8599
SGF,13.3173,2411
MCO,13.3576,72723
FAY,13.4164,4268
JAC,13.4513,1684
SAN,13.4761,61207
PWM,13.4857,7264
KTN,13.4903,2211
LYH,13.5506,1502
PSP,13.5793,5092
BNA,13.5816,55696
SBA,13.6006,3270
ANC,13.6401,13641
STT,13.6475,3152
ITH,13.6937,2370
MRY,13.7073,2518
ISP,13.7517,7570
CLE,13.856,59233
DFW,13.8787,216849
DTW,14.0747,108114
MDW,14.1084,19447
ALB,14.1249,12448
SEA,14.1332,71281
FAR,14.1385,2916
MIA,14.1747,72661
RDM,14.1951,697
MSP,14.2555,95265
PVD,14.344,12678
EUG,14.4268,3594
STL,14.4973,127429
HPN,14.5099,2212
BTV,14.6061,6882
DAY,14.6145,35562
KOA,14.7026,612
MHT,14.7236,2800
IAH,14.7406,85012
LAX,14.8156,169696
OGG,14.859,3474
BDL,14.9329,31167
MDT,14.9514,6683
SCK,14.9663,1423
DCA,15.023,89277
PIT,15.2122,118068
IAD,15.2315,50979
SFO,15.2548,131614
PHL,15.2837,84069
ROR,15.3804,368
CLT,15.4109,101093
SJU,15.5407,17230
BWI,15.5568,67672
BOS,15.7258,99921
DET,15.8561,2002
HDN,15.8808,453
HNL,15.8875,15662
DEN,15.968,161146
ORD,16.196,271494
LGA,16.3335,114698
GUM,16.7802,1733
EWR,16.8101,125333
SPN,16.9005,1166
YAP,17.4043,235
RDD,17.8421,19
STX,18.0616,2580
JFK,18.2012,51485
MFR,18.5101,2178
ACV,24.5263,19
BFI,28,1
ROP,30,1
