FOE,4.17544,57
EYW,7.60566,530
PHF,8.00373,268
SCC,8.06716,134
SAV,8.37902,2984
RST,8.45471,552
HRL,8.54713,1687
OAJ,8.56044,455
YAK,8.58278,151
CMI,9.24561,627
LIH,9.34146,164
TLH,9.41691,2094
CHO,9.47418,426
RAP,9.53755,932
SUX,9.68,725
DAL,9.68634,8962
CRP,9.69843,1270
FLG,9.72569,576
AVP,9.85321,545
MBS,9.85345,812
TRI,9.86108,799
YUM,9.88016,509
APF,9.88123,261
AGS,9.99536,862
SBN,10.0752,665
GRB,10.1715,659
CWA,10.1831,437
PNS,10.1877,1881
LBB,10.2363,2192
SRQ,10.2902,2598
PUB,10.34,350
FCA,10.3464,179
AMA,10.3754,1947
LSE,10.3835,425
GSP,10.3842,2168
EAU,10.4361,321
ERI,10.4729,700
OME,10.5871,201
EVV,10.6129,700
MOB,10.6258,2135
SHV,10.6276,2006
LIT,10.6296,3701
BHM,10.704,4625
CHA,10.7098,1299
CAE,10.722,3058
FWA,10.7338,1127
ALO,10.7556,356
AVL,10.8883,546
CHS,10.9304,3705
CPR,10.9494,632
RSW,10.9982,3932
JAX,11.0269,6498
GCN,11.1098,419
MOT,11.1253,447
ICT,11.132,3575
TYS,11.1567,2412
WRG,11.3036,168
YKM,11.3077,169
MSO,11.3234,708
BGM,11.3615,545
DAB,11.3635,1557
OKC,11.4148,6381
SAT,11.4308,8194
ISP,11.4585,2050
ELP,11.479,5693
SDF,11.4867,6257
PSG,11.503,169
GSO,11.5059,5796
BLI,11.5119,252
LEX,11.5545,2395
LNK,11.5753,1587
BIS,11.6002,1138
HLN,11.6455,268
AUS,11.6764,7206
LAN,11.6935,734
TUL,11.7093,6525
TOL,11.7397,926
GJT,11.788,585
CCR,11.885,374
VPS,11.9532,342
JAN,11.9563,2583
PIA,11.9797,1135
CID,11.9828,1515
LFT,11.99,299
MSN,12.0295,1117
GPT,12.0681,323
KTN,12.122,508
MLB,12.132,1076
BTR,12.1662,2269
FAR,12.1692,857
DLH,12.1699,359
ILG,12.1724,29
TPA,12.2079,15288
TVL,12.2448,241
ABQ,12.2474,7866
FSD,12.2721,1757
FNT,12.281,274
OMA,12.2872,4471
MLU,12.3135,638
HOU,12.3532,14286
CSG,12.3578,327
BIL,12.3927,1775
GNV,12.3927,606
COS,12.4023,2252
ORH,12.4075,611
HSV,12.4185,1546
LAS,12.4353,19239
ORF,12.4466,7163
OTZ,12.4592,196
MAF,12.4626,2382
MKE,12.4849,4368
ABE,12.4952,1258
ROC,12.4959,6058
GRR,12.5171,2516
ITH,12.5172,640
AZO,12.5186,997
ELM,12.523,696
BNA,12.5343,13398
RIC,12.5418,4797
BUF,12.5846,6948
CLE,12.6059,13691
CAK,12.6183,1302
FLL,12.6254,10391
PBI,12.7357,6001
TUS,12.7368,4954
IND,12.7562,8817
HTS,12.7952,620
RDU,12.8115,15370
IDA,12.8712,326
FAI,12.8848,807
MCI,12.9139,12910
DSM,12.9205,3587
SYR,12.9672,8377
ATL,12.9681,66309
MYR,12.9688,993
YAP,13.02,50
MCO,13.0806,17305
OAK,13.0913,8393
FAY,13.1679,1096
ROA,13.1899,1332
CRW,13.2027,1332
ATW,13.2225,436
SMF,13.249,6912
SGF,13.2793,852
ONT,13.2949,8081
GEG,13.3034,2848
MLI,13.3051,1839
GFK,13.3601,311
SJC,13.37,11570
LMT,13.4655,58
JNU,13.489,728
BZN,13.5094,958
MDW,13.5886,4558
MSY,13.6098,10112
ILM,13.6157,1150
CMH,13.6299,6788
PSC,13.6529,461
MGM,13.7106,881
MFE,13.7445,407
SIT,13.8298,282
RDM,13.9458,166
DRO,13.9709,172
MIA,13.978,17649
MDT,14.0038,1560
PVD,14.0076,3043
RNO,14.153,5779
PSP,14.1631,1386
PFN,14.1718,163
GTF,14.2156,1067
HPN,14.259,610
IAH,14.3818,21566
BOI,14.4254,1495
MSP,14.4529,23108
BET,14.458,131
PHX,14.5095,29848
ALB,14.5691,2922
PIE,14.5801,181
SLC,14.5886,16498
ISO,14.6049,367
BFL,14.6579,608
PWM,14.6922,1696
SAN,14.7119,14795
DTW,14.7199,27548
MEM,14.7568,19081
STL,14.796,32097
BUR,14.8554,6548
FAT,14.9066,1917
PIT,14.9127,28765
PDX,14.9447,10077
LGB,14.9449,2122
MRY,14.9786,888
IAD,15.0269,14560
BGR,15.0466,536
DCA,15.0735,22016
SNA,15.0978,7310
PHL,15.1494,20570
DFW,15.3178,51860
BTM,15.3352,179
STT,15.4855,863
SEA,15.5121,17411
SBA,15.5412,1153
LYH,15.5878,444
DAY,15.5947,9259
BDL,15.6166,7676
KOA,15.6289,159
HDN,15.6719,64
ORD,15.7222,67216
BOS,15.8108,25250
SPN,15.8218,275
EWR,15.8948,30991
CVG,15.9823,15483
JAC,16.1681,226
ANC,16.2123,3217
LGA,16.2191,28596
BTV,16.2897,1581
MHT,16.3215,535
BWI,16.3814,16242
SJU,16.4863,3623
HNL,16.7005,3827
DEN,16.7614,43376
ROR,16.967,91
CLT,17.0944,24518
LAX,17.1888,45646
EUG,17.4031,1176
SFO,17.4414,35155
GUM,17.4936,466
JFK,17.5323,12273
CDV,17.6438,146
RDD,17.7602,342
SCK,18.0554,451
OGG,18.1213,890
MFR,18.3538,831
GUC,18.3793,29
STX,18.6008,709
UCA,19.8889,252
ACV,21.8017,343
PIR,30,1
